UNPLANNED_DOWNTIME,PLANNED_DOWNTIME,TOTAL_COUNT,GOOD_COUNT,REJECTED_COUNT,RUNTIME,ACTUAL_CYCLE_TIME,TS
false,false,7063,6632,431,473,00:00:32.000,2025-04-15 11:38:49.683
false,false,7077,6646,431,65,00:00:33.000,2025-04-15 11:39:09.700
false,false,7081,6650,431,192,00:00:30.000,2025-04-15 11:39:13.706
false,false,7082,6651,431,222,00:00:30.000,2025-04-15 11:39:14.708
false,false,7097,6665,432,696,00:00:33.000,2025-04-15 11:39:29.731
false,false,7103,6671,432,882,00:00:30.000,2025-04-15 11:39:35.739
false,false,7128,6696,432,1674,00:00:31.000,2025-04-15 11:40:00.767
false,false,7129,6697,432,1705,00:00:31.000,2025-04-15 11:40:01.769
false,false,6792,6373,419,186,00:00:31.000,2025-04-15 11:32:00.262
false,true,6802,6383,419,0,00:00:00.000,2025-04-15 11:32:17.276
false,false,6803,6384,419,31,00:00:31.000,2025-04-15 11:32:23.282
false,true,6808,6389,419,0,00:00:00.000,2025-04-15 11:32:35.295
false,false,6809,6390,419,33,00:00:33.000,2025-04-15 11:32:41.299
false,true,6819,6400,419,0,00:00:00.000,2025-04-15 11:32:54.317
false,true,6820,6401,419,0,00:00:00.000,2025-04-15 11:33:00.322
false,false,6990,6564,426,695,00:00:32.000,2025-04-15 11:37:24.598
false,false,6995,6568,427,98,00:00:32.000,2025-04-15 11:37:35.607
false,false,7008,6581,427,506,00:00:31.000,2025-04-15 11:37:48.619
false,false,7016,6589,427,764,00:00:32.000,2025-04-15 11:37:56.628
false,false,7170,6730,440,125,00:00:30.000,2025-04-15 11:40:54.827
false,false,7171,6731,440,155,00:00:30.000,2025-04-15 11:40:55.828
false,false,7175,6735,440,128,00:00:33.000,2025-04-15 11:41:05.839
false,false,7181,6741,440,319,00:00:32.000,2025-04-15 11:41:11.846
false,false,7192,6751,441,664,00:00:31.000,2025-04-15 11:41:22.858
false,false,7209,6766,443,221,00:00:32.000,2025-04-15 11:41:45.882
false,false,7211,6767,444,284,00:00:31.000,2025-04-15 11:41:47.885
false,false,7377,6921,456,696,00:00:30.000,2025-04-15 11:45:40.128
false,false,7381,6925,456,63,00:00:30.000,2025-04-15 11:45:50.138
false,false,7394,6936,458,471,00:00:33.000,2025-04-15 11:46:03.151
false,false,7399,6941,458,627,00:00:31.000,2025-04-15 11:46:08.156
false,false,7403,6945,458,753,00:00:33.000,2025-04-15 11:46:12.159
false,true,7404,6946,458,0,00:00:00.000,2025-04-15 11:46:18.166
false,true,7404,6946,458,0,00:00:00.000,2025-04-15 11:46:21.172
false,false,7414,6955,459,249,00:00:33.000,2025-04-15 11:46:41.192
false,false,7219,6774,445,94,00:00:30.000,2025-04-15 11:42:07.906
false,false,7228,6783,445,283,00:00:31.000,2025-04-15 11:42:22.925
false,false,7236,6790,446,529,00:00:31.000,2025-04-15 11:42:30.935
false,false,7264,6817,447,313,00:00:31.000,2025-04-15 11:43:10.972
false,false,7268,6821,447,439,00:00:33.000,2025-04-15 11:43:14.977
false,false,7270,6823,447,500,00:00:31.000,2025-04-15 11:43:16.979
false,true,7273,6825,448,0,00:00:00.000,2025-04-15 11:43:21.985
false,true,7273,6825,448,0,00:00:00.000,2025-04-15 11:43:24.990
false,false,7438,6979,459,505,00:00:31.000,2025-04-15 11:47:17.230
false,false,7460,7000,460,572,00:00:32.000,2025-04-15 11:47:45.265
false,true,7464,7004,460,0,00:00:00.000,2025-04-15 11:47:51.274
false,true,7466,7006,460,0,00:00:00.000,2025-04-15 11:48:00.283
false,false,7491,7028,463,65,00:00:33.000,2025-04-15 11:48:34.319
false,false,7503,7040,463,252,00:00:32.000,2025-04-15 11:48:52.345
false,false,7516,7051,465,661,00:00:30.000,2025-04-15 11:49:05.357
false,false,7523,7058,465,886,00:00:32.000,2025-04-15 11:49:12.365
false,false,7538,7073,465,319,00:00:32.000,2025-04-15 11:49:33.382
false,false,7557,7091,466,380,00:00:31.000,2025-04-15 11:50:04.412
false,true,7559,7093,466,0,00:00:00.000,2025-04-15 11:50:08.416
false,true,7317,6868,449,0,00:00:00.000,2025-04-15 11:44:28.053
false,true,7329,6880,449,0,00:00:00.000,2025-04-15 11:44:45.069
false,false,7336,6887,449,220,00:00:31.000,2025-04-15 11:44:53.082
false,true,7570,7104,466,0,00:00:00.000,2025-04-15 11:50:29.434
false,false,7572,7106,466,64,00:00:32.000,2025-04-15 11:50:31.436
false,false,7574,7108,466,125,00:00:30.000,2025-04-15 11:50:33.438
false,true,7580,7114,466,0,00:00:00.000,2025-04-15 11:50:40.443
false,false,7616,7149,467,1130,00:00:33.000,2025-04-15 11:51:21.480
false,false,7717,7249,468,30,00:00:30.000,2025-04-15 11:53:32.622
false,false,7721,7253,468,154,00:00:30.000,2025-04-15 11:53:36.626
false,false,7733,7265,468,532,00:00:32.000,2025-04-15 11:53:48.641
false,false,7736,7268,468,630,00:00:33.000,2025-04-15 11:53:51.647
false,false,7742,7274,468,821,00:00:31.000,2025-04-15 11:53:57.653
false,true,7774,7304,470,0,00:00:00.000,2025-04-15 11:54:53.714
false,false,7779,7309,470,151,00:00:30.000,2025-04-15 11:54:58.719
false,true,7666,7199,467,0,00:00:00.000,2025-04-15 11:52:16.537
false,false,7672,7204,468,195,00:00:32.000,2025-04-15 11:52:23.546
false,true,7683,7215,468,0,00:00:00.000,2025-04-15 11:52:36.561
false,false,7811,7341,470,315,00:00:32.000,2025-04-15 11:55:42.770
false,false,7826,7353,473,66,00:00:33.000,2025-04-15 11:56:21.811
false,false,7831,7358,473,62,00:00:30.000,2025-04-15 11:56:38.828
false,true,7844,7371,473,0,00:00:00.000,2025-04-15 11:56:57.847
false,false,7847,7374,473,91,00:00:30.000,2025-04-15 11:57:00.852
false,false,7849,7376,473,154,00:00:33.000,2025-04-15 11:57:02.853
false,false,7863,7389,474,589,00:00:31.000,2025-04-15 11:57:16.867
false,true,7870,7396,474,0,00:00:00.000,2025-04-15 11:57:25.882
false,true,7870,7396,474,0,00:00:00.000,2025-04-15 11:57:33.896
false,false,7882,7408,474,380,00:00:33.000,2025-04-15 11:57:47.910
false,false,7883,7409,474,411,00:00:31.000,2025-04-15 11:57:48.911
false,false,7891,7417,474,669,00:00:33.000,2025-04-15 11:57:56.921
false,false,7904,7430,474,1079,00:00:30.000,2025-04-15 11:58:09.935
false,false,7906,7432,474,1142,00:00:31.000,2025-04-15 11:58:11.938
false,false,7918,7443,475,1519,00:00:30.000,2025-04-15 11:58:23.947
false,false,7924,7449,475,1706,00:00:30.000,2025-04-15 11:58:29.951
false,false,8003,7525,478,310,00:00:31.000,2025-04-15 12:00:19.064
false,true,8017,7538,479,0,00:00:00.000,2025-04-15 12:00:44.087
false,false,8023,7544,479,183,00:00:31.000,2025-04-15 12:00:51.096
false,true,8035,7556,479,0,00:00:00.000,2025-04-15 12:01:06.110
false,false,8037,7558,479,62,00:00:31.000,2025-04-15 12:01:11.113
false,false,8042,7563,479,219,00:00:31.000,2025-04-15 12:01:16.118
false,false,5154,4833,321,188,00:00:32.000,2025-04-15 10:53:15.922
false,false,5157,4836,321,283,00:00:33.000,2025-04-15 10:53:18.925
false,false,5163,4842,321,474,00:00:32.000,2025-04-15 10:53:24.931
false,false,5242,4916,326,346,00:00:32.000,2025-04-15 10:55:08.031
false,false,5245,4918,327,439,00:00:30.000,2025-04-15 10:55:11.035
false,false,5255,4928,327,754,00:00:30.000,2025-04-15 10:55:21.047
false,true,5264,4937,327,0,00:00:00.000,2025-04-15 10:55:33.056
false,false,5275,4946,329,347,00:00:32.000,2025-04-15 10:55:47.072
false,false,5287,4958,329,726,00:00:32.000,2025-04-15 10:55:59.083
false,false,5293,4963,330,919,00:00:33.000,2025-04-15 10:56:05.089
false,false,5319,4984,335,505,00:00:31.000,2025-04-15 10:56:43.124
false,false,4942,4638,304,125,00:00:30.000,2025-04-15 10:48:31.628
false,false,4943,4639,304,155,00:00:30.000,2025-04-15 10:48:32.629
false,false,4952,4648,304,434,00:00:30.000,2025-04-15 10:48:41.635
false,false,4956,4652,304,556,00:00:30.000,2025-04-15 10:48:45.640
false,true,4958,4654,304,0,00:00:00.000,2025-04-15 10:48:49.643
false,true,4962,4657,305,0,00:00:00.000,2025-04-15 10:48:58.652
false,false,4972,4667,305,318,00:00:32.000,2025-04-15 10:49:13.670
false,true,4975,4670,305,0,00:00:00.000,2025-04-15 10:49:22.679
false,false,5012,4703,309,61,00:00:30.000,2025-04-15 10:50:11.742
false,true,5014,4705,309,0,00:00:00.000,2025-04-15 10:50:18.748
false,false,5054,4742,312,1254,00:00:31.000,2025-04-15 10:50:59.789
false,false,5056,4744,312,1317,00:00:30.000,2025-04-15 10:51:01.791
false,false,5064,4750,314,1566,00:00:32.000,2025-04-15 10:51:09.802
false,false,5071,4757,314,1784,00:00:30.000,2025-04-15 10:51:16.810
false,false,5072,4758,314,1814,00:00:30.000,2025-04-15 10:51:17.811
false,false,5076,4760,316,1939,00:00:30.000,2025-04-15 10:51:21.814
false,true,5079,4763,316,0,00:00:00.000,2025-04-15 10:51:28.821
false,false,5080,4764,316,30,00:00:30.000,2025-04-15 10:51:31.824
false,false,5172,4851,321,750,00:00:30.000,2025-04-15 10:53:33.941
false,false,5188,4865,323,30,00:00:30.000,2025-04-15 10:53:55.960
false,true,5206,4882,324,0,00:00:00.000,2025-04-15 10:54:14.979
false,false,5208,4884,324,63,00:00:31.000,2025-04-15 10:54:21.986
false,false,5215,4891,324,126,00:00:31.000,2025-04-15 10:54:34.999
false,false,5216,4891,325,158,00:00:32.000,2025-04-15 10:54:36.000
false,false,5231,4905,326,627,00:00:33.000,2025-04-15 10:54:51.014
false,false,5237,4911,326,191,00:00:31.000,2025-04-15 10:55:03.026
false,false,5478,5134,344,152,00:00:30.000,2025-04-15 11:00:16.336
false,false,5483,5139,344,311,00:00:30.000,2025-04-15 11:00:21.340
false,true,5540,5191,349,0,00:00:00.000,2025-04-15 11:01:39.422
false,false,5541,5192,349,31,00:00:31.000,2025-04-15 11:01:43.425
false,false,5548,5199,349,258,00:00:32.000,2025-04-15 11:01:50.431
false,false,5555,5205,350,476,00:00:30.000,2025-04-15 11:01:57.438
false,true,5582,5232,350,0,00:00:00.000,2025-04-15 11:02:25.464
false,false,5588,5238,350,193,00:00:30.000,2025-04-15 11:02:36.473
false,false,5593,5243,350,95,00:00:30.000,2025-04-15 11:02:47.484
false,true,5595,5245,350,0,00:00:00.000,2025-04-15 11:02:57.496
false,true,5595,5245,350,0,00:00:00.000,2025-04-15 11:02:59.497
false,false,5600,5250,350,159,00:00:31.000,2025-04-15 11:03:06.505
false,false,5691,5335,356,126,00:00:32.000,2025-04-15 11:05:19.647
false,false,5708,5351,357,221,00:00:30.000,2025-04-15 11:05:48.676
false,true,5712,5355,357,0,00:00:00.000,2025-04-15 11:06:02.692
false,false,5724,5367,357,372,00:00:33.000,2025-04-15 11:06:16.705
false,false,5735,5375,360,725,00:00:33.000,2025-04-15 11:06:27.716
false,false,5624,5274,350,659,00:00:30.000,2025-04-15 11:03:36.537
false,true,5650,5297,353,0,00:00:00.000,2025-04-15 11:04:08.571
false,true,5655,5302,353,0,00:00:00.000,2025-04-15 11:04:14.577
false,false,5657,5304,353,63,00:00:31.000,2025-04-15 11:04:21.585
false,true,5663,5308,355,0,00:00:00.000,2025-04-15 11:04:35.598
false,true,5663,5308,355,0,00:00:00.000,2025-04-15 11:04:39.604
false,false,5415,5074,341,282,00:00:32.000,2025-04-15 10:58:43.243
false,false,5417,5076,341,344,00:00:32.000,2025-04-15 10:58:45.246
false,false,5443,5100,343,253,00:00:33.000,2025-04-15 10:59:23.283
false,false,5459,5115,344,382,00:00:33.000,2025-04-15 10:59:45.304
false,true,5470,5126,344,0,00:00:00.000,2025-04-15 10:59:57.316
false,false,5471,5127,344,31,00:00:31.000,2025-04-15 11:00:03.321
false,true,5888,5518,370,0,00:00:00.000,2025-04-15 11:10:34.969
false,false,5893,5523,370,163,00:00:33.000,2025-04-15 11:10:41.975
false,false,5913,5542,371,250,00:00:32.000,2025-04-15 11:11:20.014
false,false,5829,5461,368,315,00:00:31.000,2025-04-15 11:09:07.884
false,false,5832,5464,368,410,00:00:33.000,2025-04-15 11:09:10.887
false,false,5835,5467,368,504,00:00:33.000,2025-04-15 11:09:13.890
false,false,5838,5470,368,598,00:00:31.000,2025-04-15 11:09:16.894
false,true,5842,5474,368,0,00:00:00.000,2025-04-15 11:09:22.899
false,false,5854,5486,368,378,00:00:33.000,2025-04-15 11:09:38.915
false,false,5938,5566,372,31,00:00:31.000,2025-04-15 11:11:57.047
false,false,5955,5583,372,567,00:00:33.000,2025-04-15 11:12:14.059
false,false,5959,5587,372,696,00:00:32.000,2025-04-15 11:12:18.063
false,false,5966,5593,373,910,00:00:30.000,2025-04-15 11:12:25.073
false,false,5967,5594,373,943,00:00:33.000,2025-04-15 11:12:26.072
false,false,5968,5595,373,974,00:00:31.000,2025-04-15 11:12:27.073
false,true,5968,5595,373,0,00:00:00.000,2025-04-15 11:12:29.073
false,false,5988,5612,376,628,00:00:31.000,2025-04-15 11:12:53.103
false,true,5997,5621,376,0,00:00:00.000,2025-04-15 11:13:13.122
false,true,5764,5402,362,0,00:00:00.000,2025-04-15 11:07:15.762
false,true,5764,5402,362,0,00:00:00.000,2025-04-15 11:07:18.766
false,true,5764,5402,362,0,00:00:00.000,2025-04-15 11:07:20.769
false,false,5769,5407,362,161,00:00:32.000,2025-04-15 11:07:31.782
false,false,5773,5410,363,287,00:00:32.000,2025-04-15 11:07:35.784
false,true,5774,5411,363,0,00:00:00.000,2025-04-15 11:07:39.789
false,false,5806,5440,366,347,00:00:31.000,2025-04-15 11:08:20.833
false,true,6006,5630,376,0,00:00:00.000,2025-04-15 11:13:32.139
false,true,6006,5630,376,0,00:00:00.000,2025-04-15 11:13:33.140
false,true,6008,5632,376,0,00:00:00.000,2025-04-15 11:13:38.145
false,true,6008,5632,376,0,00:00:00.000,2025-04-15 11:13:40.146
false,true,6035,5657,378,0,00:00:00.000,2025-04-15 11:14:22.191
false,true,6041,5663,378,0,00:00:00.000,2025-04-15 11:14:30.198
false,false,6045,5667,378,125,00:00:33.000,2025-04-15 11:14:38.204
false,false,6049,5671,378,250,00:00:31.000,2025-04-15 11:14:42.209
false,false,6066,5688,378,32,00:00:32.000,2025-04-15 11:15:05.233
false,false,6245,5858,387,410,00:00:32.000,2025-04-15 11:18:52.472
false,false,6248,5861,387,507,00:00:32.000,2025-04-15 11:18:55.475
false,false,6256,5869,387,752,00:00:30.000,2025-04-15 11:19:03.483
false,false,6265,5878,387,158,00:00:32.000,2025-04-15 11:19:18.497
false,true,6273,5886,387,0,00:00:00.000,2025-04-15 11:19:31.512
false,true,6280,5893,387,0,00:00:00.000,2025-04-15 11:19:43.523
false,false,6076,5697,379,349,00:00:31.000,2025-04-15 11:15:15.244
false,false,6080,5701,379,65,00:00:32.000,2025-04-15 11:15:31.262
false,false,6092,5713,379,449,00:00:33.000,2025-04-15 11:15:43.277
false,true,6093,5714,379,0,00:00:00.000,2025-04-15 11:15:46.280
false,true,6093,5714,379,0,00:00:00.000,2025-04-15 11:15:48.282
false,false,6096,5717,379,94,00:00:30.000,2025-04-15 11:15:53.287
false,false,6103,5724,379,316,00:00:31.000,2025-04-15 11:16:00.293
false,false,6131,5751,380,636,00:00:33.000,2025-04-15 11:16:34.329
false,false,6136,5755,381,795,00:00:32.000,2025-04-15 11:16:39.334
false,false,6137,5756,381,826,00:00:31.000,2025-04-15 11:16:40.335
false,false,6138,5757,381,856,00:00:30.000,2025-04-15 11:16:41.338
false,false,6162,5781,381,1614,00:00:32.000,2025-04-15 11:17:05.358
false,false,6180,5796,384,2176,00:00:31.000,2025-04-15 11:17:23.374
false,false,6182,5798,384,2241,00:00:33.000,2025-04-15 11:17:25.377
false,true,6223,5836,387,0,00:00:00.000,2025-04-15 11:18:24.439
false,false,6325,5936,389,747,00:00:32.000,2025-04-15 11:20:48.585
false,true,6335,5945,390,0,00:00:00.000,2025-04-15 11:21:02.604
false,false,6354,5963,391,592,00:00:31.000,2025-04-15 11:21:23.621
false,false,6361,5970,391,815,00:00:32.000,2025-04-15 11:21:30.628
false,false,6581,6177,404,407,00:00:31.000,2025-04-15 11:26:52.971
false,false,6593,6188,405,155,00:00:32.000,2025-04-15 11:27:16.994
false,true,6599,6194,405,0,00:00:00.000,2025-04-15 11:27:35.011
false,true,6611,6205,406,0,00:00:00.000,2025-04-15 11:27:48.021
false,false,6616,6210,406,158,00:00:30.000,2025-04-15 11:27:58.032
false,false,6618,6212,406,32,00:00:32.000,2025-04-15 11:28:06.039
false,true,6498,6100,398,0,00:00:00.000,2025-04-15 11:25:17.873
false,false,6511,6113,398,415,00:00:32.000,2025-04-15 11:25:30.886
false,false,6515,6116,399,545,00:00:33.000,2025-04-15 11:25:34.889
false,false,6521,6122,399,733,00:00:32.000,2025-04-15 11:25:40.897
false,false,6540,6140,400,1332,00:00:33.000,2025-04-15 11:25:59.915
false,false,6553,6150,403,60,00:00:30.000,2025-04-15 11:26:18.939
false,false,6566,6162,404,467,00:00:32.000,2025-04-15 11:26:31.951
false,false,6567,6163,404,500,00:00:33.000,2025-04-15 11:26:32.952
false,false,6569,6165,404,30,00:00:30.000,2025-04-15 11:26:40.957
false,false,6377,5986,391,125,00:00:31.000,2025-04-15 11:21:52.645
false,false,6384,5993,391,131,00:00:32.000,2025-04-15 11:22:05.658
false,false,6386,5995,391,193,00:00:30.000,2025-04-15 11:22:07.661
false,false,6396,6005,391,62,00:00:32.000,2025-04-15 11:22:29.689
false,false,6397,6005,392,95,00:00:33.000,2025-04-15 11:22:30.690
false,false,6405,6012,393,188,00:00:31.000,2025-04-15 11:22:44.708
false,false,6414,6021,393,470,00:00:31.000,2025-04-15 11:22:53.718
false,false,6433,6039,394,125,00:00:30.000,2025-04-15 11:23:48.777
false,false,6446,6052,394,535,00:00:33.000,2025-04-15 11:24:01.790
false,false,6455,6061,394,253,00:00:31.000,2025-04-15 11:24:16.808
false,false,6642,6233,409,284,00:00:32.000,2025-04-15 11:28:42.073
false,true,6672,6260,412,0,00:00:00.000,2025-04-15 11:29:39.130
false,false,6674,6262,412,63,00:00:32.000,2025-04-15 11:29:44.135
false,false,6681,6268,413,287,00:00:31.000,2025-04-15 11:29:51.142
false,false,6852,6432,420,33,00:00:33.000,2025-04-15 11:34:06.390
false,false,6853,6433,420,63,00:00:30.000,2025-04-15 11:34:07.392
false,true,6855,6435,420,0,00:00:00.000,2025-04-15 11:34:11.397
false,true,6855,6435,420,0,00:00:00.000,2025-04-15 11:34:14.400
false,true,6882,6460,422,0,00:00:00.000,2025-04-15 11:34:52.445
false,false,6728,6313,415,1006,00:00:32.000,2025-04-15 11:30:50.192
false,false,6731,6316,415,1101,00:00:31.000,2025-04-15 11:30:53.195
false,false,6734,6319,415,1198,00:00:32.000,2025-04-15 11:30:56.200
false,false,6782,6363,419,2717,00:00:30.000,2025-04-15 11:31:44.247
false,true,6893,6471,422,0,00:00:00.000,2025-04-15 11:35:12.464
false,true,6893,6471,422,0,00:00:00.000,2025-04-15 11:35:17.469
false,false,6922,6500,422,600,00:00:33.000,2025-04-15 11:35:52.507
false,false,6929,6507,422,823,00:00:30.000,2025-04-15 11:35:59.514
false,false,6959,6534,425,1770,00:00:33.000,2025-04-15 11:36:29.543
false,false,7084,6653,431,284,00:00:32.000,2025-04-15 11:39:16.712
false,false,7100,6668,432,789,00:00:33.000,2025-04-15 11:39:32.735
false,false,7107,6675,432,1008,00:00:33.000,2025-04-15 11:39:39.743
false,false,7122,6690,432,1483,00:00:30.000,2025-04-15 11:39:54.761
false,false,7123,6691,432,1514,00:00:31.000,2025-04-15 11:39:55.762
false,false,7131,6698,433,1769,00:00:32.000,2025-04-15 11:40:03.771
false,false,7136,6702,434,1924,00:00:30.000,2025-04-15 11:40:08.776
false,false,6795,6376,419,280,00:00:31.000,2025-04-15 11:32:03.263
false,true,6808,6389,419,0,00:00:00.000,2025-04-15 11:32:29.287
false,false,6815,6396,419,217,00:00:31.000,2025-04-15 11:32:47.306
false,false,6816,6397,419,248,00:00:31.000,2025-04-15 11:32:48.308
false,false,6967,6541,426,63,00:00:30.000,2025-04-15 11:36:55.567
false,false,6975,6549,426,222,00:00:33.000,2025-04-15 11:37:09.585
false,false,6991,6565,426,728,00:00:33.000,2025-04-15 11:37:25.598
false,true,6992,6566,426,0,00:00:00.000,2025-04-15 11:37:27.601
false,true,6992,6566,426,0,00:00:00.000,2025-04-15 11:37:29.602
false,false,7033,6603,430,1299,00:00:31.000,2025-04-15 11:38:13.649
false,false,7140,6705,435,2051,00:00:31.000,2025-04-15 11:40:12.781
false,true,7145,6710,435,0,00:00:00.000,2025-04-15 11:40:22.789
false,false,7155,6718,437,314,00:00:31.000,2025-04-15 11:40:33.804
false,false,7163,6725,438,568,00:00:33.000,2025-04-15 11:40:41.813
false,false,7167,6728,439,33,00:00:33.000,2025-04-15 11:40:51.823
false,true,7202,6760,442,0,00:00:00.000,2025-04-15 11:41:38.875
false,false,7356,6903,453,33,00:00:33.000,2025-04-15 11:45:19.108
false,false,7379,6923,456,759,00:00:30.000,2025-04-15 11:45:42.131
false,true,7404,6946,458,0,00:00:00.000,2025-04-15 11:46:23.174
false,false,7405,6947,458,32,00:00:32.000,2025-04-15 11:46:26.177
false,false,7408,6950,458,62,00:00:30.000,2025-04-15 11:46:35.187
false,false,7417,6958,459,342,00:00:30.000,2025-04-15 11:46:44.194
false,true,7213,6768,445,0,00:00:00.000,2025-04-15 11:41:52.889
false,true,7213,6768,445,0,00:00:00.000,2025-04-15 11:41:55.893
false,true,7216,6771,445,0,00:00:00.000,2025-04-15 11:42:01.899
false,true,7219,6774,445,0,00:00:00.000,2025-04-15 11:42:11.911
false,false,7253,6806,447,344,00:00:33.000,2025-04-15 11:42:53.953
false,true,7254,6807,447,0,00:00:00.000,2025-04-15 11:43:00.962
false,false,7271,6823,448,533,00:00:33.000,2025-04-15 11:43:17.981
false,true,7273,6825,448,0,00:00:00.000,2025-04-15 11:43:25.991
false,true,7422,6963,459,0,00:00:00.000,2025-04-15 11:46:58.208
false,false,7441,6981,460,599,00:00:33.000,2025-04-15 11:47:20.234
false,true,7442,6982,460,0,00:00:00.000,2025-04-15 11:47:22.237
false,false,7448,6988,460,188,00:00:33.000,2025-04-15 11:47:33.248
false,false,7475,7013,462,277,00:00:31.000,2025-04-15 11:48:12.294
false,false,7476,7014,462,307,00:00:30.000,2025-04-15 11:48:13.295
false,true,7489,7026,463,0,00:00:00.000,2025-04-15 11:48:27.312
false,true,7489,7026,463,0,00:00:00.000,2025-04-15 11:48:32.318
false,true,7495,7032,463,0,00:00:00.000,2025-04-15 11:48:39.326
false,true,7495,7032,463,0,00:00:00.000,2025-04-15 11:48:40.329
false,false,7531,7066,465,97,00:00:32.000,2025-04-15 11:49:26.373
false,false,7532,7067,465,130,00:00:33.000,2025-04-15 11:49:27.373
false,false,7542,7077,465,60,00:00:30.000,2025-04-15 11:49:43.394
false,false,7555,7089,466,316,00:00:30.000,2025-04-15 11:50:02.409
false,false,7283,6835,448,94,00:00:32.000,2025-04-15 11:43:48.012
false,false,7296,6847,449,499,00:00:31.000,2025-04-15 11:44:01.021
false,false,7305,6856,449,782,00:00:32.000,2025-04-15 11:44:10.031
false,false,7326,6877,449,280,00:00:31.000,2025-04-15 11:44:37.063
false,false,7331,6882,449,63,00:00:32.000,2025-04-15 11:44:48.072
false,false,7348,6896,452,601,00:00:31.000,2025-04-15 11:45:05.094
false,false,7578,7112,466,252,00:00:31.000,2025-04-15 11:50:37.441
false,true,7580,7114,466,0,00:00:00.000,2025-04-15 11:50:42.444
false,true,7580,7114,466,0,00:00:00.000,2025-04-15 11:50:45.446
false,false,7627,7160,467,1473,00:00:31.000,2025-04-15 11:51:32.491
false,false,7634,7167,467,1694,00:00:31.000,2025-04-15 11:51:39.497
false,true,7716,7248,468,0,00:00:00.000,2025-04-15 11:53:30.621
false,false,7753,7283,470,1165,00:00:31.000,2025-04-15 11:54:08.668
false,false,7754,7284,470,1198,00:00:33.000,2025-04-15 11:54:09.669
false,false,7756,7286,470,1258,00:00:30.000,2025-04-15 11:54:11.670
false,false,7757,7287,470,1291,00:00:33.000,2025-04-15 11:54:12.672
false,false,7782,7312,470,247,00:00:32.000,2025-04-15 11:55:01.722
false,false,7654,7187,467,2325,00:00:33.000,2025-04-15 11:51:59.515
false,false,7659,7192,467,2485,00:00:31.000,2025-04-15 11:52:04.522
false,false,7671,7203,468,163,00:00:33.000,2025-04-15 11:52:22.545
false,false,7682,7214,468,506,00:00:30.000,2025-04-15 11:52:33.559
false,false,7684,7216,468,32,00:00:32.000,2025-04-15 11:52:41.565
false,true,7690,7222,468,0,00:00:00.000,2025-04-15 11:52:53.579
false,false,7696,7228,468,189,00:00:33.000,2025-04-15 11:52:59.590
false,true,7700,7232,468,0,00:00:00.000,2025-04-15 11:53:07.597
false,false,7705,7237,468,162,00:00:32.000,2025-04-15 11:53:14.603
false,false,7714,7246,468,451,00:00:33.000,2025-04-15 11:53:23.611
false,true,7789,7319,470,0,00:00:00.000,2025-04-15 11:55:14.737
false,false,7796,7326,470,220,00:00:32.000,2025-04-15 11:55:21.745
false,true,7801,7331,470,0,00:00:00.000,2025-04-15 11:55:31.757
false,false,7807,7337,470,190,00:00:32.000,2025-04-15 11:55:38.764
false,false,7824,7351,473,32,00:00:32.000,2025-04-15 11:56:13.803
false,false,7834,7361,473,156,00:00:32.000,2025-04-15 11:56:41.831
false,false,7835,7362,473,189,00:00:33.000,2025-04-15 11:56:42.832
false,false,7838,7365,473,286,00:00:33.000,2025-04-15 11:56:45.835
false,true,7844,7371,473,0,00:00:00.000,2025-04-15 11:56:52.843
false,false,7855,7382,473,339,00:00:31.000,2025-04-15 11:57:08.859
false,false,7884,7410,474,444,00:00:33.000,2025-04-15 11:57:49.913
false,false,7913,7438,475,1363,00:00:32.000,2025-04-15 11:58:18.944
false,false,7917,7442,475,1489,00:00:32.000,2025-04-15 11:58:22.946
false,true,8017,7538,479,0,00:00:00.000,2025-04-15 12:00:40.084
false,false,8029,7550,479,375,00:00:31.000,2025-04-15 12:00:57.100
false,false,8030,7551,479,407,00:00:32.000,2025-04-15 12:00:58.101
false,false,8032,7553,479,472,00:00:32.000,2025-04-15 12:01:00.102
false,false,8047,7568,479,381,00:00:31.000,2025-04-15 12:01:21.123
false,true,5148,4828,320,0,00:00:00.000,2025-04-15 10:53:06.915
false,true,5148,4828,320,0,00:00:00.000,2025-04-15 10:53:08.917
false,false,5153,4832,321,156,00:00:33.000,2025-04-15 10:53:14.921
false,false,5162,4841,321,442,00:00:30.000,2025-04-15 10:53:23.929
false,false,5256,4929,327,784,00:00:30.000,2025-04-15 10:55:22.048
false,false,5290,4960,330,822,00:00:33.000,2025-04-15 10:56:02.086
false,false,5296,4966,330,1011,00:00:30.000,2025-04-15 10:56:08.093
false,false,5316,4982,334,412,00:00:33.000,2025-04-15 10:56:40.122
false,false,4950,4646,304,374,00:00:31.000,2025-04-15 10:48:39.635
false,true,4958,4654,304,0,00:00:00.000,2025-04-15 10:48:48.643
false,true,4958,4654,304,0,00:00:00.000,2025-04-15 10:48:52.646
false,false,4963,4658,305,32,00:00:32.000,2025-04-15 10:49:04.660
false,false,4969,4664,305,221,00:00:31.000,2025-04-15 10:49:10.666
false,false,4971,4666,305,286,00:00:32.000,2025-04-15 10:49:12.668
false,false,4973,4668,305,350,00:00:32.000,2025-04-15 10:49:14.671
false,true,4975,4670,305,0,00:00:00.000,2025-04-15 10:49:20.678
false,true,4975,4670,305,0,00:00:00.000,2025-04-15 10:49:21.679
